symbol,price,size,time
MRVI,25.575,100,1657828797341
IEDI,35.74,2,1657655954928
ARYBU,10.5,300,1603729089633
VMCA,10.02,300,1657554971560
DMAQ,10.01,100,1657739403346
PYDS,3.37,100,1561665530561
DUO,2.05,1,1657829566367
BRKR,61.51,161,1657828798107
TXAC,12.99,24,1596743312026
RONI=,9.81,100,1656618215164
MSGE#,71.48,100,1587150343546
AAXJ,66.515,21,1657828779673
BSMU,22.16,68,1657814578219
SZC,36.38,14,1657818815774
CHPMW,0.0066,600,1650637130166
FNGZ,2.47,100,1639675833167
SSW,9.93,100,1582837192585
GUT^#,0.235,100,1646928232875
PACE,11.2,100,1632167985008
HPK,22.49,100,1657828798216
RKLY+,0.2155,100,1657816518815
DKT,25.435,100,1574882801053
FVIV,9.79,100,1657820235983
MRGR,39.57,2,1657826770904
BMLP,42.26,1,1614796905814
TSS,132.92,100,1568750397810
SQLLW,0.181,100,1652289906595
MYL,15.845,92,1605560395437
MFSF,24.86,100,1587758280060
IVOG,161.99,35,1657647704541
BTB,0.324,100,1657824799383
OPP-B,20.42,100,1657828735523
PPBI,28.96,1,1657828796763
SRS,17.33,10,1657826644849
CTMX,1.4,69,1657828791682
XRLV,45.4,94,1657817741128
PSEP,28.19,127,1657815117413
DVYE,24.55,100,1657828793483
FNY,54.73,156,1657828785574
AEACW,0.1095,50,1657650549926
INAQW,5.7,100,1612903266016
AGC,11.11,51,1638392384789
HMCOW,0.11,100,1657569167568
GNACU,9.88,10,1657310365097
SMMU,49.69,2,1657813333881
YAC,9.91,80,1639515580175
TUSA,47.22,100,1649688612436
EWK,16.3,400,1657811560276
ESS,261.255,100,1657828791953
GNRSU,10.8,100,1623696272244
RWL,68.89,100,1657806361608
WAVC=,9.76,39,1657210085024
JPM-L,20.16,100,1657825433029
QMJ,69.41,73,1631216543190
AMHC,15.08,55,1632513587154
IBTF,23.88,1,1657823846022
RDIV,40.72,2,1657828767889
FICVU,9.75,100,1657654400107
KORP,46.58,73,1657723963854
TOIIW,0.62,100,1657205888608
REVG,10.5,9,1657828791023
CLB,15.41,100,1657828794405
PAHC,19.57,1,1657828796978
PETZ,2.955,100,1657828755813
BGRN,47.65,6,1657828798246
PSA-X,24.98,100,1600885729082
RYH,266.57,93,1657828160865
BMAC,9.95,100,1657729260513
ETWO+,1.19,100,1657807596549
NCZ,3.02,3,1657828146191
IVDA,1.24,2,1657811468705
ACND,9.545,1,1626897159973
ARGU,10.0,100,1657298865120
TCX,42.3,60,1657828797514
SPFR=,9.34,105,1632932582240
CLM,8.84,7,1657828798058
ZI,35.43,48,1657828798242
ARYAW,5.41,100,1593625256741
CCXX=,10.85,10,1601491024067
CODI-C,25.66,100,1657635489150
ULVM,58.855,4,1657816081795
SCE-D,28.74,100,1601057570149
SDEM,7.885,1,1657812732832
APXT,12.11,100,1625169598381
SOXS,58.61,10,1657831741871
AGNCN,22.65,11,1657733952777
REXR,59.29,81,1657828798035
BLEUR,0.12,100,1657655660784
CIM-C,20.14,102,1657740743702
IIVI,47.49,19,1657828798136
LWACU,17.0,100,1629921231311
RLGY,12.08,2,1654718396209
SYII,39.12,1,1656423713562
SIER,9.9,100,1657569534869
NYMTO,25.07,13,1626895800554
ANF,16.52,2,1657828794795
BSCL,21.045,15,1639601677734
NERD,16.33,1,1657729135238
EFG,79.435,60,1657828317469
IDA,105.3,19,1657828798485
VRTX,286.25,100,1657828798680
BAND,16.01,14,1657828797530
CMCSA,39.58,500,1657828799006
SNAXW,0.12,200,1651069820073
BHACW,0.2,100,1656010780554
NHLD,3.26,18,1614286132200
NQP,12.19,12,1657738698490
GNOG,5.75,300,1651694395029
HBCP,34.66,11,1657828790197
HYXE,50.81,100,1599230635412
KEQU,17.25,200,1657737570058
DLCAW,0.0611,300,1656601927384
DICE,15.0,11,1657828798169
OOMA,11.7,123,1657828794084
GOGO,14.76,10,1657832206893
FLJP,23.07,1,1657828124659
SURGW,0.9893,100,1657740121329
OP,0.42,1000,1657828190821
FNGR,1.4,100,1657828694401
BYTSW,0.07,100,1657742209864
ECOR,0.61,100,1657742366339
PLOW,28.91,8,1657828795323
MSF,16.33,100,1550160291698
RGF,6.65,100,1657823951962
ALKT,12.1,1,1657828796652
ACCO,6.495,17,1657828797993
FREE,5.69,1,1657828796841
TIVC,2.17,10,1657822811936
JWS+,4.88,100,1622750080330
VSPR,12.445,109,1620244793736
MOGO,0.8387,100,1657824345296
RWGE,10.355,100,1576255660333
TYBS,13.81,6,1597155709648
EYLD,25.51,100,1657813212481
CULL,11.06,100,1657548180994
CPSR,7.33,2,1642107586361
FRGE,6.04,5,1657830934143
SAN,2.305,3000,1657828675483
LAND,23.0,100,1657828798053
NN,2.74,301,1657828796364
OTLY,3.69,20,1657828813393
VIXM,35.33,40,1657828754564
CLINW,0.06,100,1656705016527
ELLI,98.995,300,1555444776061
KERN,0.1824,100,1657828788986
NEW,1.36,100,1651588581194
CBAH+,2.53,100,1639083328182
MNCLU,10.2,100,1604601039884
BIOSU,9.99,100,1654715947993
WFC-W,25.0,200,1615579614466
SKIS,11.0,100,1569355195665
TBPH,8.38,100,1657828799220
AVT,43.02,1,1657828796974
CLII=,17.41,100,1625061971968
AIN,78.15,16,1657828779091
ANCX,23.625,100,1548968339882
FTEC,98.76,100,1657823292479
AURA,13.995,1,1657828796402
FRAN,2.31,100,1607961863445
TY-,50.14,100,1651673095210
EBLU,35.29,100,1657814974968
ISOS,10.0,100,1639601977442
REVEU,10.16,100,1650893893255
C-N,27.1,100,1657827508066
USDP,5.045,89,1657827438291
LOAN,5.435,98,1657826522569
WKSP,1.68,200,1657738936855
KKR-A,25.14,100,1623700422231
FTHM,7.28,1,1657825579562
FSIG,18.815,100,1657730067754
ASTSW,2.16,50,1657731385863
WB,19.505,6,1657828796251
VGII+,0.49,100,1655407084698
QED,20.655,100,1657820990386
TTEC,64.41,1,1657828796711
AEFC,21.87,282,1657810008420
RPHS,8.81,100,1657807978961
FXA,66.8,2,1657813400712
ENFR,19.88,121,1657828790340
BLUWW,0.8799,1000,1631209219683
CCCS,9.05,64,1657828798144
HT-C,20.73,100,1657809193015
CTLT,100.19,100,1657828794309
LAMR,88.87,100,1657828799585
FUT,41.97,100,1651505977961
APOP,13.13,200,1635448349532
CATS,25.94,67,1594065564037
SCE-E,25.85,100,1601061895549
FMIV,9.78,100,1657309349666
SRRK,8.05,1,1657828798604
LCID,20.11,500,1657828799919
FLO,26.77,1,1657828980508
RYAM,2.66,31,1657828791148
SWI,11.22,2,1657831441062
BOAS,9.8,100,1657558375741
IYJ,87.32,50,1657822694046
DFNV,24.03,100,1654193058239
SWJ*,25.34,210,1576011186757
OFIX,23.75,1,1657828798247
FBP,13.085,200,1657828797501
EWEB,7.73,100,1656087989084
XHS,88.87,13,1657645101646
NVQ,30.47,1,1655321393374
APY,10.35,200,1591214395828
ERX,41.47,95,1657828791069
TGAA,9.92,25,1657223965083
MHNC,17.39,100,1657737003115
GFNSL,25.4,100,1608822535843
SAMT,21.93,38,1657810250024
KMDA,4.64,1,1657828729450
TRIT,1.64,100,1643835493662
EACPU,9.83,100,1656338800673
FLOT,50.045,100,1657828785931
WD,96.45,1,1657828798413
MDWT,11.71,100,1657810491494
CRPT,5.01,100,1657826436546
DHCAU,9.8,900,1657738429623
ECOL,47.995,100,1651262318897
FTSM,59.375,12,1657828794949
BSBE,23.83,35,1657646753836
ADI,153.32,100,1657828799683
RCLFU,9.81,80,1657123266126
CTOS,4.97,1,1657828797425
NSTC+,0.2098,2200,1656010816088
AHT-F,18.0,100,1657569358157
ANTE,1.47,2,1657827843474
MUSI,43.94,20,1656614780968
BMRC,31.49,1,1657828795401
MGIC,18.47,100,1657828598691
BGIO,2.63,5,1639428663592
SEM,25.47,11,1657828795984
VVV,29.77,1,1657828795802
EYEG,1.94,85,1636142386543
KRKR,1.15,100,1657828776591
FUNC,17.86,94,1657655967971
BHVN,145.0,2,1657828795388
AUPH,11.59,100,1657828799469
FRT,94.99,100,1657828786949
COMG,21.48,39,1572621440780
CONXU,9.93,100,1657821119114
KEY-I,25.325,10,1657828012540
SRG-A,22.19,100,1657724737426
CCVI=,9.835,100,1657212419308
PPBT,2.11,47,1657655973980
MUR,27.0,3,1657828797422
CVIA,0.475,100,1593460163744
ZWRK,9.83,100,1657735570569
AFK,16.37,100,1657828643128
FUTU,46.37,26,1657828796616
VINC,1.48,2,1657828379771
SF-C,25.18,100,1657807792268
XNET,1.605,100,1657827085112
GQRE,56.22,100,1657823909992
BTAL,21.29,900,1657828797231
NCMI,0.9785,3,1657828794172
AHL,42.735,1800,1550177994917
SQM^,3.04,23,1618427584355
DIVZ,27.11,100,1657811176034
TQQQ,25.44,1,1657828796498
ITACU,10.81,156,1630346293002
MTN,209.19,6,1657828799107
FOREU,10.23,1,1638303471729
RNP,21.645,10,1657828777658
CPHI,0.206,100,1657825301697
BLDP,6.7,5,1657828748246
CRAI,88.22,1,1657828796928
FIZZ,46.83,2,1657830665962
EDF,4.2,1,1657817933394
TWCBW,0.3,100,1656097566235
SPXU,20.11,1200,1657828785058
HCCHR,2.5,300,1607457130712
FOXA,32.51,200,1657828799388
QCLN,52.11,50,1657824330040
THS,44.235,2,1657828796098
FEHY,42.23,18,1655839779587
ET-C,22.0,150,1657733192438
CIC=,9.28,100,1564513914153
ACTTU,13.49,100,1592581263951
PUMP,8.61,3,1657828795473
RC-E,19.225,10,1657812502654
LHC+,0.0735,100,1657742373810
FDP,29.01,3,1657829723174
ESGR,192.88,16,1657828769146
AGCO,90.24,98,1657828799732
TXMD,5.26,200,1657828777188
LGH,34.71,4200,1657818718609
CFFAU,10.67,90,1605301003407
NE,24.805,100,1657828795175
CENT,43.18,7,1657828799789
TVAC,9.73,3,1644598857468
COOK,3.86,30,1657828798243
VFH,75.32,100,1657828791558
BFAC+,0.17,100,1657037300340
PDCE,55.14,63,1657828798247
BIOS,9.93,100,1655231228805
SNLN,14.69,28,1657828791545
CAI,55.995,6,1637614786209
NOVZ,28.87,100,1655916102996
OCX,0.8947,56,1657828781981
SENS,1.125,1,1657828786930
THGA,25.355,200,1599840934110
AONE=,8.71,100,1626285907373
HOUR,2.91,24,1657825603110
INTX,3.675,100,1547153071728
DDL,5.13,30,1657828797480
PBH,57.93,41,1657828797844
VIVK,1.32,4,1657825085706
CIVBP,64.01,100,1576684716780
NCSM,29.05,3,1657742387966
SGYP,0.05,100,1551992150008
LYFE,30.4,89,1654113586001
HACK,44.96,1,1657829135001
FPE,17.355,100,1657828720432
BSTI,5.89,100,1550264393653
ASHR,32.2,1,1657829123468
LKCO,0.4018,800,1657828775376
DH,24.5,300,1657828798035
OUT,16.1,33,1657828796949
RRX,111.31,50,1657828794257
GBOX,0.86,5,1657828807512
ITP,0.92,100,1657819728546
CALT,17.01,100,1657655701363
PRI,116.28,2,1657828779917
SHOP,30.68,146,1657828798109
TACK,23.33,7,1657655940151
GSAH,10.545,100,1634759980238
HABT,13.975,100,1584561581686
HHT,0.49,3538,1601490113754
NC,37.88,100,1657828768617
TZAC,8.5,100,1607959065760
KNX,47.84,1,1657828796066
GSUS,51.51,99,1657828786189
ONVO,3.1,200,1657828604190
BANX,19.4,100,1656599848381
XBJL,24.74,100,1657824693671
EDNCW,0.29,100,1649182784452
CGAU,6.08,10,1657830375851
CHKEL,49.34,1,1657638649195
USDY,24.72,100,1603209956611
REGN,599.17,100,1657828799843
MLPR,35.95,1,1652364155105
ISIG,9.405,35,1657818513818
ZIONL,25.855,100,1657813403934
FUL,58.6,1,1657828782421
HCMA,9.92,100,1654103880340
XDSQ,22.52,12,1657807312337
IKT,0.8499,69,1657820900073
CEREW,16.45,25,1629831189438
JAKK,13.615,1,1657828784451
XBTF,19.095,36,1657742385730
PSK,36.245,160,1657828797214
INDY,40.93,5,1657828699385
AUTO,0.3923,3,1657825743229
GSUN,23.03,1,1657826250229
EASG,23.83,500,1657828462208
NVS,82.6,14,1657828795664
ATXS,3.81,100,1657828772813
LKFN,65.03,96,1657828797129
ARKO,8.9,3,1657828796227
LFTRW,0.08,100,1657828150408
AGGY,44.85,100,1657817060393
XMHQ,63.17,10,1657828761405
ACAH,9.79,100,1657826265539
SYY,87.42,1,1657828878681
NTR,71.89,100,1657828794172
SPXN,80.76,16,1657729506681
ASPAW,0.1787,200,1657809044527
MTRX,4.51,449,1657830848081
PSN,39.6,17,1657828789085
CLVT,13.26,132,1657828798075
FPAG,19.97,65,1655480142065
SEV,2.68,358,1657828797038
IVCAU,10.07,138,1656619132442
BSGAR,0.0903,200,1657638540391
NTZO,17.12,100,1654026353444
LABD,28.04,100,1657829374887
REVB,1.37,430,1657828724992
GTPAW,0.18,100,1657805948523
DTC,4.3,120,1657828741853
MYT,2.17,100,1623785761689
BDC,56.59,8,1657828798171
MURF,10.02,100,1655134817300
NZRO,22.91,1,1646252250900
NIQ,12.99,37,1657737327436
GRVI,4.5,6,1657815592308
DOV,117.89,2,1657828796591
DMAQU,10.12,6,1638389825326
KSICW,0.091,100,1655472919759
NUBIU,9.99,29,1657121659215
AMZN,110.62,83,1657828799919
DLR-J,24.53,33,1657828488739
YCBD,0.3816,15,1657828792307
FGNA+,2.315,100,1626809663234
ZEUS,25.52,7,1657828795055
CIH,0.67,131,1657725336559
AITB,5.12,100,1562875181344
SKYH,5.35,40,1657828703331
FCEL,3.785,102,1657828794315
SPDN,17.05,1100,1657823292438
XBB,38.69,100,1655923890297
JMT,22.055,100,1576096563645
EGF,10.6,15,1657039574955
CPRT,113.04,1,1657828799915
CHKEW,56.25,112,1657813377667
BBDO,2.46,100,1657828266368
LXP,10.28,9,1657828797006
IQDG,28.71,40,1657828778250
LEG,36.26,200,1657828799288
GOVT,23.895,200,1657828774154
ARGO-A,22.67,100,1657821365732
CUBI-C,25.28,700,1629392414320
HWCC,5.3,9,1623780997411
OPRA,4.7,3,1657828787662
TRTX,9.48,2,1657828796870
PSCI,82.14,287,1656090356048
VCXAU,9.96,15,1657654100563
LAW,20.96,67,1657828794205
DUDE,23.49,500,1657828785967
AQMS,0.79,264,1657829843821
KEN,40.69,1,1657828791368
TRIN,14.01,4,1657830762490
SNOAW,0.002,100,1579714664643
TCLD,26.76,40,1558639737818
CHNG,23.135,100,1657828761468
VYGR,6.73,100,1657828794596
ZDGE,2.64,95,1657827918064
WLFC,36.36,27,1657825856950
FF,6.65,3,1657828795373
CVETV,43.77,100,1549573197770
TIVO,6.21,100,1590782399612
FRN,14.09,100,1581108679584
CDMO,17.03,5,1657828797428
KRP,15.59,10,1657828796038
IHYV,25.015,100,1579622074273
HUGE,0.8115,100,1657655620752
AEL,33.82,24,1657828792843
FNGU,7.64,100,1657828780188
ROSS=,9.86,100,1657828424787
AIA,59.75,50,1657828737103
FREY+,2.25,200,1657811604760
DXYN,1.31,100,1657569321558
CUZ,28.185,2,1657828793071
LOCL,4.01,100,1657828799949
VLON,0.5675,94,1657827067506
XEC,87.22,15,1633031996561
BOAC=,10.0,100,1657738502874
MUST,20.57,300,1657828103695
UPC,0.6188,100,1657047900495
DOCS,40.21,67,1657828794181
UDN,17.725,80,1657827110025
CLAS=,9.85,100,1652279545897
DPK,15.45,100,1585331626426
DRD,5.655,1,1657828795471
DOG,36.385,30,1657828480073
QYLG,24.26,6,1657828561426
BKAG,43.835,81,1657739681886
SRC,40.215,100,1657828796150
GYLD,12.74,100,1657820404377
WEIX,17.77,5,1649873345694
NSPI,21.72,100,1657565678411
AIEQ,30.8,71,1657823781797
NSTB=,9.855,171,1650395222049
STRO,6.24,35,1657828798065
TMTS,10.85,73,1635450961467
SLNHP,11.99,100,1657641452666
BK-C,25.0,100,1608319585650
ADAP,1.72,200,1657828776277
TMV,98.55,100,1657828778919
KEMQ,15.08,101,1657820412566
CIFS,0.56,80,1588795183315
KIE,36.51,100,1657830067688
SMAP,9.97,100,1657310085234
GB,5.1,100,1657808217992
SVFC,9.11,200,1654631420891
WRB-G,18.39,100,1657811691375
EMBH,19.935,1,1657818095951
HAAC,9.89,11,1657828795400
LVOXU,3.08,39,1651778319768
PCTI,4.11,55,1657828794300
LFTR,9.92,200,1657812459352
THCB,10.0,100,1627070314149
DXGE,29.19,1,1657805871033
FYBR,24.59,100,1657828799758
RY-T,28.01,1,1655494879007
STAR-D,25.29,10,1657633779072
CPSH,3.42,15,1657828796051
CHAC=,10.22,200,1565013961175
CUBI-E,25.37,100,1657726346371
CACG,35.66,119,1657811660911
PLRG,22.955,200,1655835031530
RACB,9.79,6,1657824101900
MACA,9.78,1100,1655494868889
STLD,63.78,400,1657831691427
ROCR,9.25,100,1644872362197
EPAC,18.25,100,1657828799469
NXGL,1.83,100,1657720373579
GLSPU,10.4,50,1649773716356
PVL,3.17,25,1657828640152
ICSH,50.005,3,1657828790258
KFY,57.99,200,1657828795264
OLIT,9.99,100,1656612561062
VSAT,26.24,2,1657828796616
MPVD,0.79,99,1581367837168
VAMO,25.23,1,1657827839303
FLUX,2.19,100,1657569443042
BDD,6.11,100,1547660586211
JSYNR,0.3879,300,1560965203610
ENDP,0.4055,100,1657828650487
ETHO,47.83,1,1657825787095
TETE,9.98,100,1656338068111
ORA,78.87,10,1657828795141
AZAJ,25.05,26,1657207584794
JAMF,24.53,5,1657828794989
SAA,20.06,82,1657828786787
WBIH,21.61,100,1559588507345
FCN,186.89,4,1657828798192
VTSI,4.69,100,1657828640797
GOAC=,9.97,100,1657813690905
GSBC,59.04,150,1657828793421
TILT,145.06,200,1657828788518
FLMX,22.98,4,1657303297835
HHR,14.99,27,1645822796509
TLGT,0.1745,100,1634326927879
AMED,121.57,46,1657828795643
CREX,0.5501,100,1657812555406
AIH,1.84,72,1657828736183
IPOB,29.7,85,1608328031217
FSBC,24.6,1,1657828339642
FRSGU,9.79,100,1656423113423
WBIL,28.635,100,1657129732402
KBWB,50.28,1,1657829106031
IRT,20.295,200,1657828792784
ARCT,17.27,1,1657828796858
JAQCW,0.1118,100,1655493021587
USWSW,0.0477,44,1657742371685
BRDS+,0.05,1900,1657655980961
KKR-B,24.99,26,1631131096893
EARN,7.64,100,1657828698622
NEN,78.57,31,1657824629190
DADA,7.615,26,1657828795147
BWMCU,9.81,100,1577739417095
FLIN,27.43,42,1657812885666
DFFN,7.885,100,1657827356731
IPOF+,0.3,600,1657824979642
CUMB,24.84,80,1553780341801
IGNYU,9.93,2,1655476643827
ACAB,10.0,41,1655823921248
POWW,4.4,3,1657828795063
DMRI,50.045,1,1643917547190
DYNS,7.54,100,1654718379553
NTEC,9.81,200,1628020620204
USAI,24.61,100,1657818293468
DRN,13.88,100,1657828788881
TMAT,13.23,69,1657828155438
POET,4.81,100,1657806680994
NWE,57.045,100,1657828799201
IWP,79.58,111,1657828678919
DGIN,29.41,28,1655215389594
ENBL,7.05,19,1638478797003
PPYAW,0.1,100,1657653593223
RMAX,23.79,55,1657828773001
PBSM,30.62,100,1657038280227
OLED,108.01,200,1657828798186
ENFA,9.555,18,1638565079030
AMBR,13.045,10,1562000217856
HGTY+,3.33,120,1657733050954
AFAQW,0.08,100,1657724845163
BNL,21.39,1,1657828795518
SNDL,0.3289,400,1657828774980
TZPSW,0.0984,100,1656607920278
VMCAW,0.09,400,1657553071161
CRTDW,0.21,3,1657820163779
PNTG,10.39,21,1657828792398
SAK,25.01,100,1655235081489
SKT,14.555,107,1657828797437
OBSV,1.625,5,1657828770309
PONOW,0.1055,100,1652881772594
MTR,11.9,93,1657813053295
FV,40.3,23,1657828757345
NVMI,91.6,100,1657828794301
KACLR,0.1179,30,1656617301008
TWND,9.96,800,1657828785142
BOS,20.99,50,1554490654164
DSX-B,26.1,100,1657047209115
AI,18.68,2,1657828795927
REVH,9.79,100,1657823767238
IPFF,16.63,100,1629739370160
NAVG,69.965,2,1558555195243
KTOVW,0.054,100,1602531175920
USCT,10.05,100,1657730642938
GGT-B*,25.31,100,1574785878790
PEI-B,2.66,100,1657733766652
FXN,14.14,100,1657828745099
BBSA,48.01,1,1657546260546
BFRIW,0.7136,40,1656434760200
DHR-A,1848.77,2,1649966169927
HTLF,39.85,4,1657828795153
TEKKW,0.2067,200,1657825637968
GFAI,0.2671,100,1657828600553
AOTG,24.15,100,1657828210035
LVOXW,0.1799,47,1655920763707
DD,53.44,200,1657828797001
SEAT,7.465,26,1657828799791
ORG,17.86,10,1584040043924
NLY,6.05,100,1657828799555
GSMGW,0.011,100,1657741757363
COF-C,25.45,100,1571428342513
TWO-C,20.3,298,1657723003224
FFTY,26.67,1,1657828794028
BMRG,10.72,100,1605560390797
GMHI,18.22,100,1606942795382
CIIG,9.93,100,1657828769309
GBDV,22.32,100,1656600103114
SOHOK,25.2,100,1557171080832
AMTD,1.09,8,1657828781440
ESM+,0.13,100,1657742355621
FOVL,47.35,120,1657820497007
JWS=,16.65,86,1622732390003
COMSP,2.85,100,1657632574756
FCAX=,9.87,100,1657563124420
IBMP,25.44,200,1657815037912
GUSH,109.86,100,1657828792690
ONYXW,0.099,100,1657645545431
GLLI,9.93,600,1650305394654
FREL,26.91,82,1657828535440
LNDC,9.8,100,1657828699778
CINR,20.06,100,1646081735050
DWUS,34.32,100,1654545125647
DVA,82.62,3,1657828794181
SCOBU,9.8,100,1657808824074
INS,40.33,17,1640724243352
IPDP,12.85,9,1657740650819
GTR,21.68,100,1657805626639
NUDM,24.36,2,1657827537992
NVG,13.805,100,1657828429270
TBLTU,1.22,94,1574265741688
MOXC,1.03,76,1657828795021
NPO,79.65,17,1657828788488
SCIF,22.82,100,1588253405977
VFLQ,110.86,1,1633441305296
GS-B*,24.995,113,1564597652347
RCI,45.3,20,1657828798156
NUWE,0.58,400,1657821331423
BBY,71.13,3,1657828795840
WK,60.17,40,1657828796735
PYS,20.83,100,1656431576103
ENTX,1.4,100,1657811121103
SEMR,11.13,17,1657828779613
SRI,16.11,1,1657828795750
MDRR,0.87,2,1657741866774
INTR,2.47,100,1657828632360
XDIV,104.79,47,1639165244301
SGA,22.9,100,1657818860508
HDLV,6.51,100,1585059515542
COMB,28.66,100,1657809798956
SA,12.44,87,1657828793219
CORR-A,17.9,59,1657741834502
VERU,15.63,20,1657828798092
TCON,1.81,100,1657828535889
MPACU,10.17,1,1654178542013
ZN,0.2354,200,1598990309275
GF,7.84,100,1657823079676
BBT,54.17,130,1575665996416
CEGVV,49.16,100,1643749053557
DBS,26.235,9,1657213412901
AGTI,19.76,10,1657828796716
BEPC#,43.84,100,1596052757901
SCOR,1.93,100,1657828748122
RFV,83.23,96,1657731746430
PPT,3.875,90,1657827000709
INKM,30.67,11,1657728341887
BXMX,12.735,100,1657828678558
VSI,6.5,144,1576529984806
TYNE,13.68,100,1655398184770
VNO-O,18.08,100,1657814905019
PPDM,21.31,55,1594992691013
UAA,8.11,41,1657828795215
OFG-D,25.4,100,1623095129414
JULZ,31.93,100,1656425864230
DTLA-,8.85,100,1657640729067
PSTG,25.99,1,1657831806237
PSLV,6.305,892,1657828697180
GBLIL,25.51,100,1640881257167
HIW,33.045,38,1657828798128
AILV,23.48,1,1656684279779
GSFP,28.58,100,1657551142573
FRXB+,0.15,100,1657217870296
BOTJ,12.4,100,1657643435750
TYD,37.15,4,1657828024183
HX,2.28,88,1639599895781
ETX,20.18,100,1657824637942
IUS,35.48,159,1657742386496
BBW,15.46,20,1657828798197
APM,1.43,100,1657806705896
EAOA,33.65,100,1629315212246
SGOC,6.2,100,1637009996942
STC,49.14,96,1657828791038
FCF,13.21,129,1657828796133
KGJI,0.2665,100,1597941514092
ALVOW,0.6693,13,1657828616463
LPRO,9.62,30,1657828798230
HOFVW,0.15,100,1657046459759
AVNW,25.69,1,1657828796801
TLMD,3.0,3,1649188795172
CQQQ,45.9,100,1657828323220
DFAU,26.42,1800,1657828786240
PTLA,18.005,9,1593633596356
OTRAU,9.64,50,1652974933714
COMSW,0.0566,100,1657728458147
VIVO,32.47,30,1657828797158
CN,32.04,100,1657811455772
KLCD,29.435,6,1657823758984
DSGR,48.005,4,1657828790770
AVID,26.4,118,1657828790443
ZENV,2.01,100,1657828798590
HFWA,25.02,78,1657828798505
STPK+,14.3,100,1619639602783
ERII,19.07,17,1657828798110
FVAL,42.95,100,1657828786024
SMRT,4.46,28,1657828795774
SNEX,79.13,6,1657828793940
MFO,25.42,4,1608225426788
SCHZ,47.955,100,1657828784375
ET,9.655,100,1657828791100
LSPRU,10.05,100,1655926921860
QLS,23.94,68,1657556523778
IECS,32.68,3,1657031228187
NNN-F,25.105,11,1634238610787
IPOF,9.96,3,1657828796663
LTXB,42.54,600,1572552565293
HON,169.5,25,1657828799906
IMMP,2.075,3,1657828533372
ISPOW,0.6678,300,1657220381885
MRAC,10.92,100,1634327992799
IHTA,8.55,100,1657307755132
RNSC,24.82,200,1657826889496
AFTR=,9.715,100,1656441384195
CINT,9.88,8,1657828292976
OSPN,10.69,1,1657828796556
ELA,7.37,78,1657806422135
DDF,8.555,100,1657828633216
ICLK,0.588,36,1657828791665
SWP,75.91,10,1589486384091
AMCA,37.55,100,1629746122609
ESTE,11.15,9,1657828795021
OVS,28.97,100,1657740038219
XPOA,9.98,5,1657828794248
NAN,11.71,40,1657826938385
NTRSO,22.305,100,1657814603077
IGD,5.43,13,1657828797539
FVCB,18.51,200,1657828798399
CHT,41.05,31,1657828789241
DBD,2.81,49,1657828796565
WBIB,23.115,97,1562945576212
STRRP,9.75,100,1657639720648
HCAR,9.86,100,1657724517948
MGLN,94.985,90,1641243479176
LFACU,10.05,100,1657655408501
TMCX,11.015,600,1573765198004
PNR,45.21,100,1657828799533
RLM,2.55,300,1564502584780
RECN,10.31,4,1585771184707
WBC,136.47,300,1590695998066
INDF,29.17,1,1655142411239
MJCO,15.995,100,1600718309986
SKE,4.61,100,1657824854028
RNDV,26.86,1,1657131436746
TGTX,6.18,17,1657828799307
SCCD,23.87,100,1655912464150
GIG,10.05,100,1638910637002
GFOR+,0.234,200,1657643322374
SNV,34.675,100,1657828797542
EVSIW,6.05,100,1600108664534
ARMK,30.07,27,1657828798072
MOO,82.19,10,1657830805243
ANCN,4.7,100,1615924741947
EPHYW,0.06,100,1657817358086
